episode,episode time,episode_reward,running_reward,steps_done
9991,0.22182325925678015,0.0,171.78,2316813
9992,6.733979218639433,210.0,193.62,2317073
9993,7.227880131453276,210.0,170.73,2317362
9994,8.449472148902714,252.0,227.64,2317702
9995,4.10984998755157,198.0,151.11,2317865
9996,6.609810292720795,231.0,194.67,2318125
9997,0.3549132253974676,0.0,168.0,2318143
9998,6.583955341018736,168.0,155.4,2318399
9999,7.004390005022287,231.0,207.06,2318675
10000,10.586546601727605,483.0,456.75,2319106
10001,11.083092863671482,335.0,306.85,2319548
10002,3.080666587688029,83.0,66.14,2319672
10003,0.25165564846247435,0.0,65.34,2319683
10004,8.206982744857669,231.0,202.65,2320009
10005,7.016868820413947,231.0,206.22,2320281
10006,6.933205678127706,210.0,168.0,2320554
10007,0.20120569691061974,0.0,154.77,2320564
10008,9.720441048033535,252.0,216.72,2320947
10009,9.544108944945037,336.0,320.46,2321330
10010,6.491096363402903,220.0,173.21,2321589
10011,0.9747298760339618,21.0,122.75,2321628
10012,6.849521277472377,231.0,231.0,2321904
10013,6.2804363844916224,168.0,130.83,2322145
10014,7.05399236921221,147.0,129.15,2322416
10015,5.3544128853827715,168.0,138.6,2322625
10016,6.190747116692364,189.0,170.1,2322869
10017,5.532543929293752,147.0,101.22,2323092
10018,6.349556386470795,210.0,180.81,2323349
10019,1.117897086776793,21.0,120.33,2323394
10020,9.994680086150765,399.0,339.57,2323808
10021,0.7547782771289349,0.0,251.16,2323839
10022,4.461212292313576,126.0,82.74,2324013
10023,2.538067945279181,63.0,38.22,2324114
10024,8.791520414873958,189.0,189.0,2324456
10025,7.010548782534897,210.0,179.97,2324745
10026,4.377275213599205,126.0,84.84,2324919
10027,6.105780944228172,252.0,194.04,2325152
10028,5.6096874279901385,210.0,196.35,2325375
10029,7.155241075903177,231.0,212.1,2325654
10030,0.5633833277970552,0.0,168.63,2325679
10031,1.7160760797560215,63.0,46.62,2325746
10032,12.21200345735997,336.0,325.71,2326228
10033,9.993202504701912,273.0,239.61,2326633
10034,6.879690003581345,126.0,87.99,2326908
10035,0.9976900238543749,0.0,68.67,2326949
10036,7.075085260905325,252.0,226.59,2327235
10037,1.298152593895793,42.0,123.27,2327290
10038,1.3209641724824905,42.0,22.68,2327342
10039,9.560892433859408,346.0,313.43,2327715
10040,8.582608836703002,315.0,283.71,2328070
10041,4.717382363975048,84.0,80.01,2328257
10042,9.09053816832602,294.0,265.65,2328611
10043,0.34020005259662867,0.0,237.93,2328624
10044,2.411243535578251,84.0,47.04,2328718
10045,4.634451630525291,105.0,75.39,2328910
10046,4.380087045021355,105.0,65.94,2329080
10047,7.38674041070044,231.0,185.22,2329369
10048,9.072460625320673,231.0,211.26,2329724
10049,4.914300432428718,105.0,73.92,2329918
10050,1.0766955316066742,21.0,54.6,2329962
10051,3.316054922528565,42.0,39.48,2330092
10052,6.759448713622987,231.0,207.48,2330363
10053,4.806793819181621,189.0,137.97,2330555
10054,5.771185000427067,189.0,157.5,2330782
10055,4.68201597686857,136.0,113.96,2330966
10056,3.8837569104507565,147.0,92.19,2331118
10057,7.934065428562462,273.0,245.07,2331428
10058,5.059778166934848,168.0,147.0,2331633
10059,3.1726364456117153,84.0,55.02,2331762
10060,18.77770011406392,651.0,630.0,2332488
10061,2.295728906057775,83.0,109.46,2332578
10062,4.13770710863173,188.0,138.92,2332743
10063,3.1699683349579573,84.0,57.33,2332865
10064,15.983373271301389,462.0,427.35,2333504
10065,0.7822070978581905,21.0,312.48,2333534
10066,4.657578667625785,168.0,140.91,2333717
10067,1.7310988428071141,42.0,73.71,2333786
10068,8.972346934489906,336.0,301.56,2334154
10069,7.144395940937102,252.0,218.82,2334433
10070,1.7726959558203816,21.0,81.9,2334505
10071,3.8433265574276447,115.0,67.35,2334658
10072,6.239868748933077,252.0,242.97,2334898
10073,3.1813471345230937,147.0,111.09,2335031
10074,5.870493191294372,147.0,115.71,2335278
10075,1.4353872518986464,42.0,65.31,2335338
10076,4.479166061617434,189.0,143.01,2335518
10077,2.505933467298746,105.0,69.3,2335617
10078,7.000039903447032,252.0,220.92,2335895
10079,5.576041151769459,210.0,171.36,2336120
10080,8.353265923447907,252.0,231.42,2336445
10081,1.1298413276672363,0.0,141.33,2336488
10082,2.918520111590624,105.0,49.56,2336606
10083,6.737931494601071,168.0,152.88,2336867
10084,6.33292840141803,273.0,234.15,2337116
10085,2.5503426995128393,63.0,50.82,2337213
10086,4.581740095280111,126.0,105.84,2337396
10087,4.582653340883553,168.0,152.46,2337583
10088,8.284373968839645,273.0,228.9,2337902
10089,10.737141062505543,357.0,324.45,2338333
10090,0.9426742633804679,42.0,224.07,2338373
10091,2.354385571554303,83.0,52.02,2338464
10092,4.525829383172095,168.0,139.02,2338642
10093,2.4799119690433145,42.0,22.68,2338741
10094,3.445766791701317,42.0,20.79,2338874
10095,3.530525683425367,84.0,64.05,2339012
10096,9.892668332904577,357.0,312.06,2339397
10097,6.18233307544142,147.0,108.78,2339637
10098,6.1806467259302735,272.0,215.25,2339878
10099,1.0954341413453221,63.0,154.08,2339925
10100,3.9302549781277776,168.0,123.69,2340087
10101,10.011468788608909,315.0,294.63,2340487
10102,5.533738989382982,189.0,186.9,2340706
10103,7.552837925031781,314.0,251.84,2340994
10104,7.566561956889927,273.0,240.87,2341288
10105,13.640266054309905,357.0,354.27,2341825
10106,4.559189255349338,63.0,40.32,2342004
10107,5.108349387533963,219.0,188.89,2342207
10108,11.282270301133394,399.0,370.23,2342645
10109,6.493220899254084,168.0,151.62,2342904
10110,0.5079935984686017,0.0,122.22,2342925
10111,4.405611381866038,210.0,151.41,2343095
10112,10.10489768628031,315.0,279.51,2343473
10113,2.5695642130449414,105.0,59.22,2343583
10114,3.398427877575159,63.0,41.37,2343718
10115,3.4115588292479515,126.0,82.74,2343853
10116,6.536109962500632,315.0,294.42,2344108
10117,15.100590765476227,525.0,485.73,2344714
10118,0.3956480650231242,0.0,412.44,2344731
10119,1.3082203809171915,73.0,203.0,2344781
10120,7.015867833048105,294.0,248.22,2345059
10121,7.4470083471387625,231.0,216.93,2345350
10122,3.189026433043182,105.0,80.01,2345470
10123,2.4228884018957615,104.0,49.3,2345566
10124,6.835053297691047,294.0,254.94,2345839
10125,6.80080156121403,168.0,155.61,2346112
10126,7.614156847819686,241.0,218.48,2346412
10127,0.9565307069569826,31.0,144.34,2346451
10128,20.41092548239976,819.0,781.62,2347268
10129,1.7874140227213502,52.0,255.29,2347340
10130,3.8780030431225896,136.0,93.58,2347489
10131,3.89874629676342,63.0,59.64,2347646
10132,5.71902890317142,168.0,141.75,2347873
10133,6.125762673094869,210.0,145.53,2348115
10134,1.4095998974516988,0.0,83.37,2348172
10135,6.19522428419441,147.0,106.68,2348426
10136,9.905489018186927,357.0,315.42,2348815
10137,3.3938604230061173,147.0,111.72,2348955
10138,6.094752840697765,147.0,124.95,2349193
10139,2.0770569127053022,42.0,45.15,2349272
10140,8.835713488981128,315.0,269.64,2349624
10141,8.229748568497598,231.0,202.02,2349949
10142,5.198723551817238,178.0,135.02,2350154
10143,3.4800972137600183,135.0,96.18,2350292
10144,7.606649519875646,252.0,216.93,2350597
10145,5.994109494611621,231.0,199.29,2350830
10146,8.944568957202137,304.0,268.26,2351176
10147,1.4107804652303457,10.0,121.38,2351238
10148,7.037964704446495,357.0,301.14,2351511
10149,8.33485003374517,294.0,250.74,2351841
10150,2.6067304564639926,84.0,55.86,2351942
10151,1.9416423384100199,73.0,45.76,2352023
10152,8.431058511137962,357.0,312.69,2352358
10153,7.292716004885733,252.0,213.57,2352650
10154,8.004091913811862,260.0,214.07,2352973
10155,0.580675695091486,0.0,169.82,2352999
10156,7.828689367510378,315.0,266.91,2353307
10157,6.578332922421396,147.0,132.51,2353571
10158,3.0857888823375106,84.0,49.56,2353691
10159,4.0799052240327,126.0,85.89,2353855
10160,8.251477434299886,315.0,279.51,2354173
10161,1.7314500426873565,21.0,113.19,2354239
10162,4.501747994683683,63.0,63.0,2354423
10163,7.1784509075805545,294.0,262.29,2354698
10164,8.689350517466664,294.0,271.95,2355052
10165,4.471787580288947,168.0,131.46,2355228
10166,7.394029445014894,220.0,190.96,2355526
10167,1.7968653962016106,83.0,97.6,2355596
10168,10.41356279142201,357.0,318.78,2356011
10169,5.314713342115283,189.0,159.39,2356226
10170,6.133604723028839,210.0,145.53,2356474
10171,0.579269359819591,21.0,128.73,2356497
10172,3.9974914994090796,168.0,113.82,2356652
10173,3.1723540471866727,63.0,39.27,2356783
10174,8.412455460987985,210.0,183.75,2357116
10175,4.832126223482192,168.0,114.24,2357304
10176,9.388891313225031,294.0,243.6,2357671
10177,8.27206354867667,231.0,231.0,2357997
10178,0.5454102316871285,21.0,186.06,2358019
10179,7.452877627685666,292.0,272.01,2358316
10180,6.07375929877162,252.0,221.97,2358556
10181,6.717768211849034,189.0,165.9,2358817
10182,5.641178550198674,147.0,120.75,2359043
10183,4.287547961808741,146.0,107.95,2359214
10184,7.664643447846174,273.0,242.55,2359518
10185,6.145289381965995,189.0,157.71,2359759
10186,7.347329565323889,294.0,244.23,2360049
10187,1.2061426742002368,21.0,151.2,2360097
10188,5.596901200711727,189.0,161.91,2360320
10189,10.63369978312403,336.0,306.39,2360763
10190,6.227384136989713,147.0,136.08,2361005
10191,1.8346036784350872,94.0,74.32,2361079
10192,8.4763861335814,315.0,273.0,2361423
10193,10.761582033708692,399.0,357.63,2361843
10194,5.50534063950181,198.0,177.48,2362055
10195,0.5513771539554,0.0,143.15,2362078
10196,8.600041572004557,441.0,354.27,2362415
10197,11.64640010241419,366.0,332.2,2362869
10198,0.1881367927417159,0.0,312.39,2362877
10199,5.004457106813788,198.0,187.5,2363073
10200,10.804698394611478,336.0,288.12,2363506
10201,12.505285950377584,409.0,373.87,2364001
10202,1.8318739738315344,31.0,117.91,2364077
10203,0.3067690897732973,0.0,73.76,2364089
10204,7.777645497582853,252.0,242.76,2364400
10205,0.6622370854020119,21.0,187.11,2364428
10206,7.292469449341297,210.0,181.86,2364722
10207,2.0965462075546384,84.0,70.14,2364806
10208,11.834853108972311,420.0,384.93,2365269
10209,7.383581531234086,252.0,235.41,2365560
10210,1.354399148374796,31.0,127.36,2365615
10211,0.17438146006315947,0.0,112.24,2365622
10212,7.840376668609679,315.0,262.29,2365926
10213,11.517990750260651,357.0,324.24,2366381
10214,0.2996828192844987,0.0,293.79,2366393
10215,1.9577822601422668,73.0,86.8,2366467
10216,5.77557969558984,189.0,157.08,2366694
10217,5.873439801856875,168.0,139.02,2366922
10218,5.926206251606345,231.0,192.99,2367161
10219,1.082129959948361,0.0,129.78,2367203
10220,7.318369061686099,336.0,299.46,2367484
10221,9.156353794038296,210.0,189.0,2367839
10222,0.5623361198231578,21.0,154.98,2367863
10223,5.329200379550457,209.0,169.75,2368073
10224,5.165922894142568,210.0,185.43,2368281
10225,9.966240712441504,273.0,248.85,2368671
10226,2.769281068816781,105.0,65.1,2368785
10227,4.734159474261105,84.0,52.71,2368973
10228,5.633634238503873,231.0,192.78,2369194
10229,2.499494136311114,84.0,55.86,2369292
10230,4.598477684892714,126.0,115.5,2369478
10231,7.109839395619929,273.0,223.02,2369759
10232,6.239302613772452,231.0,186.27,2370003
10233,6.411480836570263,189.0,169.47,2370257
10234,4.220083096064627,210.0,153.93,2370427
10235,2.24246293772012,63.0,52.08,2370515
10236,6.459935677237809,378.0,325.92,2370770
10237,7.087877754122019,189.0,159.6,2371050
10238,6.542294064536691,220.0,183.9,2371310
10239,0.4760748064145446,21.0,155.34,2371330
10240,8.268293801695108,273.0,218.61,2371653
10241,14.035294473171234,409.0,366.7,2372215
10242,0.4774242928251624,0.0,299.71,2372235
10243,0.2860206849873066,0.0,256.87,2372248
10244,9.225308504886925,336.0,298.2,2372615
10245,7.279087081551552,294.0,241.08,2372902
10246,8.163868525065482,344.0,313.22,2373226
10247,4.082558245398104,84.0,65.52,2373389
10248,8.366993026807904,357.0,289.59,2373712
10249,6.649447416886687,294.0,252.42,2373971
10250,6.175924418494105,251.0,188.17,2374212
10251,0.6854514023289084,21.0,157.85,2374239
10252,5.428753312677145,168.0,153.93,2374448
10253,3.987061076797545,126.0,73.5,2374614
10254,10.880320741795003,378.0,334.74,2375046
10255,4.5326570104807615,177.0,138.23,2375228
10256,6.475334499031305,252.0,213.57,2375483
10257,1.2181048206984997,42.0,133.56,2375534
10258,4.827408066019416,147.0,133.56,2375721
10259,5.3873557057231665,126.0,74.97,2375929
10260,3.9165803138166666,189.0,143.01,2376087
10261,3.936945823021233,105.0,64.68,2376249
10262,12.67568735871464,378.0,347.76,2376752
10263,0.6306682620197535,0.0,269.64,2376778
10264,9.277209335938096,315.0,285.18,2377152
10265,4.866124272346497,147.0,105.21,2377343
10266,7.067821668460965,251.0,227.72,2377622
10267,0.6314357286319137,0.0,180.81,2377647
10268,4.787640253081918,231.0,186.48,2377834
10269,4.395936435088515,126.0,77.28,2378006
10270,4.01340964064002,126.0,91.14,2378169
10271,1.477029975503683,42.0,58.38,2378228
10272,7.1706323912367225,336.0,303.87,2378518
10273,7.5100905410945415,231.0,187.11,2378814
10274,6.604034828953445,168.0,155.82,2379077
10275,0.522984379902482,42.0,133.98,2379100
10276,15.346941688098013,588.0,531.93,2379708
10277,3.7996407244354486,63.0,35.91,2379859
10278,0.9226466398686171,21.0,34.44,2379897
10279,1.2116871308535337,31.0,20.55,2379948
10280,14.9034723052755,483.0,475.44,2380525
10281,4.643039780668914,189.0,135.66,2380708
10282,3.7379438746720552,147.0,82.32,2380863
10283,2.1285581067204475,62.0,60.94,2380948
10284,11.190186178311706,336.0,305.13,2381395
10285,4.558718501590192,189.0,127.47,2381577
10286,3.4916349463164806,105.0,76.02,2381714
10287,4.436052135191858,178.0,141.27,2381897
10288,6.793456939980388,294.0,266.07,2382174
10289,8.115866686217487,273.0,236.67,2382497
10290,7.711699626408517,314.0,258.37,2382801
10291,0.1798691088333726,0.0,248.29,2382808
10292,7.042272916994989,378.0,318.36,2383096
10293,6.759101741947234,147.0,114.03,2383357
10294,5.109421938657761,189.0,154.14,2383560
10295,3.97625713609159,166.0,108.07,2383720
10296,7.242164874449372,252.0,237.09,2384008
10297,5.619075511582196,189.0,141.12,2384229
10298,5.318019507452846,126.0,105.84,2384441
10299,6.531522787176073,126.0,109.41,2384695
10300,5.253243430517614,231.0,204.96,2384904
10301,5.497506122104824,168.0,146.16,2385117
10302,6.021089999936521,252.0,212.73,2385359
10303,3.5368182249367237,21.0,12.6,2385500
10304,3.289558201096952,147.0,107.1,2385626
10305,4.950895020738244,147.0,108.15,2385820
10306,5.1739239655435085,189.0,148.47,2386032
10307,6.567381479777396,189.0,152.46,2386288
10308,19.519861477427185,651.0,639.24,2387055
10309,0.26889436040073633,0.0,578.34,2387066
10310,2.7003984432667494,94.0,54.9,2387172
10311,2.231714970432222,104.0,64.22,2387263
10312,10.636024069972336,441.0,421.26,2387683
10313,6.039113039150834,210.0,198.45,2387924
10314,3.2948503540828824,146.0,98.5,2388054
10315,0.7207231922075152,21.0,83.52,2388083
10316,7.856124890036881,399.0,354.06,2388402
10317,5.10688734613359,189.0,148.47,2388615
10318,3.9580340646207333,84.0,66.57,2388773
10319,0.9206102276220918,0.0,44.94,2388816
10320,3.0170806013047695,189.0,132.93,2388938
10321,3.6942235939204693,84.0,76.02,2389085
10322,2.553800971247256,63.0,33.39,2389189
10323,8.093704024329782,294.0,262.08,2389507
10324,6.609133840538561,294.0,255.78,2389764
10325,3.8775741336867213,126.0,75.18,2389922
10326,0.5943882483989,0.0,65.94,2389945
10327,6.011706750839949,168.0,121.8,2390183
10328,7.563564918003976,273.0,258.93,2390486
10329,7.6041165152564645,210.0,184.59,2390790
10330,6.116301605477929,147.0,147.0,2391029
10331,4.120857044123113,156.0,109.19,2391191
10332,8.053859842941165,336.0,287.91,2391512
10333,4.722084237262607,126.0,98.28,2391704
10334,4.906195339746773,231.0,193.2,2391897
10335,2.7619621250778437,94.0,48.14,2392007
10336,2.3265591841191053,84.0,47.63,2392100
10337,4.249505154788494,105.0,89.67,2392276
10338,5.8246660167351365,126.0,73.29,2392504
10339,4.492144295945764,147.0,135.45,2392680
10340,4.795046605169773,231.0,170.73,2392872
10341,4.460433131083846,168.0,105.0,2393048
10342,4.453499981202185,126.0,96.39,2393228
10343,5.61726341675967,210.0,197.61,2393461
10344,6.8546780571341515,210.0,181.86,2393735
10345,4.182334027253091,189.0,132.72,2393903
10346,5.223990162834525,84.0,73.92,2394115
10347,7.500837538391352,189.0,148.47,2394418
10348,7.934916820377111,210.0,194.88,2394728
10349,4.138908690772951,147.0,95.13,2394886
10350,1.5114160366356373,42.0,68.46,2394947
10351,4.035688117146492,147.0,78.75,2395104
10352,9.98621061258018,315.0,282.45,2395486
10353,4.477540076710284,147.0,105.42,2395660
10354,5.738506730645895,210.0,200.34,2395894
10355,1.3894735909998417,94.0,132.71,2395947
10356,5.910498216748238,210.0,181.02,2396173
10357,9.195352488197386,378.0,316.26,2396542
10358,9.844489740207791,356.0,328.91,2396941
10359,4.233740070834756,84.0,60.69,2397109
10360,7.020061117596924,273.0,267.96,2397382
10361,4.198867664672434,168.0,101.43,2397546
10362,6.291091380640864,231.0,181.23,2397797
10363,1.3461645636707544,21.0,104.79,2397855
10364,4.958202946931124,210.0,183.33,2398049
10365,4.939990307204425,210.0,143.22,2398248
10366,4.949573896825314,210.0,166.74,2398448
10367,0.6223931144922972,0.0,132.93,2398474
10368,2.2306768568232656,84.0,53.55,2398566
10369,10.799883834086359,357.0,319.62,2398998
10370,7.604678191244602,199.0,185.34,2399303
10371,2.0300220185890794,41.0,58.67,2399385
10372,6.102090181782842,252.0,246.75,2399627
10373,9.358393392525613,252.0,236.25,2399999
10374,8.31167814694345,189.0,176.19,2400319
10375,2.725551962852478,62.0,38.53,2400426
10376,15.611519667319953,609.0,575.61,2401059
10377,5.751040046103299,199.0,169.41,2401285
10378,0.20526580698788166,0.0,161.01,2401293
10379,5.846135445870459,199.0,166.03,2401537
10380,11.358167465776205,357.0,310.8,2401986
10381,7.2290179040282965,210.0,159.18,2402266
10382,1.8602515012025833,0.0,57.96,2402339
10383,5.973714214749634,105.0,78.75,2402573
10384,6.479879909195006,294.0,232.68,2402829
10385,2.0923060346394777,105.0,93.45,2402913
10386,5.605469613336027,126.0,92.4,2403133
10387,2.206251763738692,42.0,44.73,2403221
10388,5.7999036479741335,189.0,188.79,2403450
10389,5.89269252307713,252.0,204.75,2403689
10390,5.002757367677987,168.0,131.67,2403897
10391,1.4850055715069175,21.0,76.02,2403956
10392,3.1458138581365347,147.0,76.23,2404081
10393,4.584432935342193,105.0,81.69,2404258
10394,6.716264167800546,210.0,190.68,2404520
10395,2.700165566056967,84.0,56.91,2404630
10396,5.639059343375266,252.0,238.98,2404855
10397,9.001158530823886,336.0,281.82,2405210
10398,0.4123233752325177,0.0,242.97,2405228
10399,4.9312643157318234,136.0,107.32,2405422
10400,6.65338319260627,273.0,223.23,2405677
10401,6.273267690092325,189.0,165.9,2405919
10402,8.171831394545734,220.0,213.02,2406243
10403,0.3101455084979534,0.0,189.5,2406256
10404,11.521636832505465,378.0,368.55,2406707
10405,9.742683422751725,273.0,259.14,2407086
10406,0.6302414601668715,21.0,202.65,2407112
10407,3.140242946334183,115.0,72.37,2407237
10408,5.402776814997196,210.0,187.32,2407445
10409,11.654373611323535,420.0,400.05,2407910
10410,4.455809109844267,167.0,139.88,2408092
10411,5.275136356242001,177.0,142.56,2408303
10412,6.770682791247964,210.0,202.65,2408581
10413,3.093067697249353,84.0,44.31,2408704
10414,2.177487405948341,63.0,37.8,2408792
10415,2.1164052123203874,63.0,39.9,2408872
10416,8.606453050859272,378.0,336.0,2409212
10417,6.3215613616630435,168.0,130.41,2409467
10418,4.429416928440332,199.0,141.92,2409642
10419,2.4214380560442805,104.0,49.11,2409741
10420,7.01605368591845,252.0,233.94,2410015
10421,9.457945445552468,273.0,255.36,2410389
10422,5.515872486867011,209.0,169.83,2410610
10423,6.109828373417258,229.0,189.72,2410856
10424,7.8383106617257,294.0,261.87,2411165
10425,5.594523393549025,252.0,181.44,2411377
10426,4.180429073981941,126.0,104.58,2411545
10427,3.0489388648420572,115.0,80.61,2411667
10428,6.531505514867604,273.0,248.43,2411929
10429,9.215629040263593,357.0,327.81,2412298
10430,5.535511268302798,252.0,172.83,2412515
10431,1.4143029069527984,10.0,102.48,2412571
10432,4.738829913549125,168.0,126.84,2412762
10433,1.5571185844019055,42.0,76.86,2412824
10434,4.553515136241913,147.0,98.91,2413006
10435,5.367391102015972,126.0,102.27,2413223
10436,7.77828302141279,231.0,207.9,2413538
10437,2.941890529356897,84.0,35.7,2413652
10438,4.394909534603357,105.0,77.91,2413826
10439,0.467646649107337,0.0,70.35,2413845
10440,6.185433602891862,168.0,144.69,2414084
10441,3.4038336584344506,84.0,49.56,2414217
10442,3.2871740320697427,147.0,107.94,2414352
10443,10.29645002167672,231.0,223.23,2414751
10444,12.1641914723441,462.0,388.71,2415248
10445,9.150721810758114,273.0,249.06,2415621
10446,1.1542204273864627,52.0,149.09,2415670
10447,4.762185928411782,177.0,153.7,2415857
10448,7.727922348305583,399.0,347.34,2416161
10449,4.9597766464576125,231.0,169.26,2416365
10450,3.8667991179972887,84.0,61.74,2416518
10451,3.0253151459619403,93.0,49.67,2416643
10452,6.644930022768676,273.0,258.09,2416900
10453,5.59225136321038,252.0,219.87,2417125
10454,11.121377961710095,366.0,321.28,2417572
10455,1.957402034662664,52.0,117.47,2417645
10456,9.854609351605177,378.0,317.73,2418032
10457,5.176054999232292,105.0,87.36,2418243
10458,3.5774580035358667,147.0,85.26,2418384
10459,3.191272499039769,63.0,37.38,2418506
10460,10.484841397963464,462.0,393.33,2418921
10461,5.035870325751603,210.0,183.33,2419130
10462,5.9340477315708995,63.0,48.93,2419367
10463,2.0043536853045225,42.0,28.98,2419445
10464,1.5160194365307689,42.0,30.24,2419508
10465,6.313090301118791,168.0,151.83,2419763
10466,5.062361682765186,168.0,129.36,2419965
10467,7.505282174795866,105.0,95.97,2420271
10468,5.186107070185244,189.0,161.49,2420468
10469,5.4947623470798135,189.0,154.56,2420688
10470,4.719216782599688,42.0,27.93,2420880
10471,7.475474974140525,262.0,248.86,2421171
10472,6.472753802314401,231.0,219.24,2421427
10473,4.929249664768577,210.0,179.76,2421636
10474,5.853890194557607,147.0,97.44,2421856
10475,4.815583010204136,167.0,131.51,2422044
10476,7.982201747596264,315.0,265.44,2422368
10477,2.2307368041947484,63.0,74.55,2422455
10478,7.894802701659501,210.0,166.74,2422763
10479,4.916651048697531,126.0,113.4,2422958
10480,9.468626058660448,378.0,311.01,2423330
10481,8.539804034866393,273.0,249.06,2423669
10482,0.3905117055401206,21.0,220.08,2423685
10483,4.81927771307528,146.0,110.72,2423884
10484,7.8791465777903795,357.0,327.18,2424204
10485,4.2962560541927814,126.0,105.63,2424375
10486,7.623251982033253,210.0,198.87,2424672
10487,2.4485552702099085,94.0,39.04,2424774
10488,4.039617473259568,231.0,182.7,2424934
10489,9.684260566718876,336.0,303.66,2425318
10490,5.2254253989085555,105.0,85.47,2425526
10491,2.4277651887387037,41.0,30.41,2425621
10492,5.166747082024813,231.0,194.88,2425817
10493,4.058465839363635,168.0,112.14,2425983
10494,6.008691221475601,189.0,139.86,2426223
10495,4.092191714793444,199.0,148.0,2426386
10496,6.367357427254319,315.0,294.21,2426636
10497,2.2770712627097964,84.0,51.03,2426734
10498,9.682318249717355,231.0,199.5,2427121
10499,3.4154823943972588,147.0,101.22,2427262
10500,8.900525959208608,294.0,265.23,2427605
10501,1.3181209163740277,63.0,156.45,2427658
10502,7.078721763566136,168.0,137.76,2427938
10503,10.748746296390891,387.0,350.46,2428361
10504,9.692724914290011,336.0,284.97,2428749
10505,6.958532363176346,252.0,239.4,2429030
10506,1.3763862643390894,0.0,118.44,2429084
10507,6.365202318876982,251.0,199.02,2429342
10508,3.9313707621768117,210.0,147.63,2429494
10509,5.012131169438362,147.0,131.25,2429696
10510,5.094752117060125,189.0,143.43,2429905
10511,4.029643054120243,126.0,98.49,2430061
10512,8.702882843092084,378.0,313.32,2430400
10513,3.3294133190065622,105.0,65.52,2430531
10514,8.628678078763187,241.0,195.83,2430871
10515,0.29874280001968145,0.0,179.03,2430882
10516,7.673892410472035,273.0,244.65,2431186
10517,11.095949576236308,315.0,292.11,2431620
10518,6.31751334387809,272.0,217.92,2431869
10519,0.802157761529088,21.0,168.41,2431901
10520,7.189912759698927,189.0,171.36,2432187
10521,2.4464979069307446,84.0,44.73,2432286
10522,9.34117015171796,273.0,241.71,2432658
10523,5.990621083416045,147.0,102.9,2432887
10524,5.668620010837913,210.0,198.45,2433112
10525,7.80092309974134,294.0,248.22,2433417
10526,6.442533637396991,210.0,173.04,2433687
10527,2.911574959754944,94.0,67.12,2433803
10528,8.483943747356534,273.0,249.48,2434139
10529,0.8717796001583338,42.0,173.88,2434176
10530,6.807224009186029,189.0,145.32,2434449
10531,3.2676722183823586,63.0,31.29,2434581
10532,10.280971200205386,399.0,345.87,2434981
10533,5.262523096054792,84.0,69.3,2435197
10534,5.130390482023358,147.0,138.81,2435400
10535,4.008108080364764,105.0,78.75,2435556
10536,9.709001393988729,399.0,365.4,2435942
10537,6.769406479783356,147.0,112.56,2436204
10538,5.897849230095744,168.0,146.16,2436443
10539,1.3377504544332623,73.0,106.13,2436496
10540,7.997325806878507,231.0,208.74,2436816
10541,4.8766838647425175,147.0,131.04,2437012
10542,10.513175916858017,346.0,341.8,2437434
10543,0.3587843244895339,0.0,298.12,2437448
10544,11.55656485632062,378.0,365.4,2437912
10545,3.922405993565917,42.0,31.29,2438063
10546,8.62366696819663,367.0,332.32,2438404
10547,4.981588554568589,146.0,113.45,2438599
10548,8.463206807151437,315.0,270.06,2438939
10549,11.186374311335385,294.0,273.84,2439392
10550,4.746556764468551,157.0,111.64,2439581
10551,1.4169089319184422,52.0,74.36,2439636
10552,4.576064234599471,126.0,95.34,2439815
10553,12.939963328652084,399.0,395.22,2440332
10554,0.797835418023169,21.0,277.41,2440365
10555,5.075588130392134,126.0,111.72,2440562
10556,12.091783525422215,441.0,423.57,2441031
10557,3.8724263748154044,105.0,87.15,2441189
10558,4.454702917486429,199.0,131.98,2441368
10559,0.17717926669865847,0.0,125.68,2441375
10560,6.708756892941892,294.0,239.19,2441633
10561,4.860663124360144,147.0,131.25,2441822
10562,6.479004853405058,189.0,167.37,2442078
10563,0.33095253724604845,0.0,152.25,2442091
10564,3.106704124249518,147.0,115.29,2442218
10565,6.1727250283584,105.0,98.07,2442457
10566,5.714284906163812,210.0,174.72,2442686
10567,4.097020665183663,84.0,51.24,2442845
10568,9.30528647173196,420.0,387.24,2443217
10569,11.063132760114968,481.0,420.77,2443653
10570,4.4266390055418015,136.0,105.13,2443826
10571,5.172612611204386,231.0,177.45,2444031
10572,8.000996764749289,336.0,279.51,2444350
10573,6.02824620064348,168.0,135.45,2444600
10574,6.509627874940634,210.0,181.23,2444857
10575,2.285030116327107,94.0,67.01,2444949
10576,6.668916632421315,210.0,183.54,2445220
10577,2.433788910508156,84.0,57.33,2445320
10578,1.4338789712637663,63.0,58.8,2445377
10579,0.7923169257119298,21.0,39.69,2445407
10580,5.038271016441286,189.0,173.88,2445614
10581,3.9124129163101315,189.0,126.63,2445775
10582,5.862046191468835,210.0,165.69,2446008
10583,4.422398892231286,126.0,95.76,2446187
10584,9.370029414072633,273.0,254.94,2446544
10585,9.138414309360087,273.0,221.13,2446904
10586,6.924927329644561,231.0,182.91,2447179
10587,1.1326864548027515,21.0,132.3,2447221
10588,5.540408526547253,231.0,221.97,2447443
10589,3.5146198738366365,126.0,96.39,2447587
10590,9.620240580290556,294.0,283.08,2447970
